Artist,Track,Year,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Gregory Abbott,Shake You Down,1986,0.787,0.474,11,-10.384,0,0.0265,0.523,0,0.235,0.826,94.995
Duran Duran,Notorious,1986,0.815,0.626,0,-13.406,1,0.0553,0.504,1.41E-06,0.0372,0.825,106.47
Daryl Hall,Foolish Pride,1986,0.793,0.769,4,-8.134,1,0.032,0.117,1.03E-05,0.156,0.956,106.976
Genesis,Land Of Confusion,1986,0.63,0.909,1,-7.142,1,0.0388,0.0431,8.17E-05,0.23,0.811,115.189
Billy Ocean,Love Is Forever,1986,0.552,0.425,0,-8.144,1,0.0272,0.558,1.85E-06,0.117,0.0793,131.914
Janet Jackson,Control,1986,0.784,0.786,11,-12.487,1,0.0501,0.28,0.236,0.158,0.638,120.404
Elton John,Heartache All Over The World,1986,0.656,0.588,1,-14.097,1,0.0273,0.0269,0.000105,0.0379,0.845,140.961
Timbuk 3,"The Future's So Bright, I Gotta Wear Shades",1986,0.648,0.688,7,-13.139,1,0.0431,0.0489,0.0362,0.478,0.963,157.954
Stacy Lattisaw,Nail It To The Wall,1986,0.713,0.826,7,-7.16,1,0.0401,0.0296,2.04E-05,0.136,0.936,120.039
Run-D.M.C.,You Be Illin',1986,0.962,0.534,11,-13.968,0,0.11,0.00193,0.000897,0.0136,0.561,127.706
Kool & The Gang,Victory,1986,0.822,0.669,3,-11.579,0,0.0461,0.00531,0.0239,0.0615,0.963,123.044
The Pointer Sisters,Goldmine,1986,0.795,0.828,11,-7.843,1,0.062,0.135,0,0.302,0.526,108.742
Kansas,All I Wanted,1986,0.492,0.47,10,-14.237,1,0.0367,0.0156,0,0.659,0.665,113.22
Bananarama,More Than Physical,1986,0.701,0.973,1,-4.656,0,0.0967,0.202,0.00911,0.0739,0.889,127.786
Miami Sound Machine,Falling In Love (Uh-Oh),1986,0.723,0.484,2,-14.456,1,0.026,0.261,0.00692,0.0492,0.962,108.991
Carly Simon,Coming Around Again,1986,0.631,0.363,5,-14.331,1,0.0336,0.632,4.64E-05,0.084,0.266,138.367
Samantha Fox,Touch Me (I Want Your Body),1986,0.63,0.84,9,-4.707,0,0.0383,0.162,7.06E-06,0.0887,0.537,104.882
Freddie Jackson,Tasty Love,1986,0.763,0.282,1,-17.004,1,0.0555,0.108,0,0.0186,0.912,159.931
Bad Company,This Love,1986,0.539,0.525,5,-12.203,1,0.0249,0.0411,9.72E-06,0.301,0.903,104.956
Berlin,Like Flames,1986,0.551,0.664,11,-11.786,1,0.0387,0.000561,1.52E-05,0.103,0.502,125.221
Commodores,Goin' To The Bank,1986,0.779,0.666,2,-12.832,1,0.0368,0.076,2.35E-06,0.0618,0.678,116.373
Laban,Love In Siberia,1986,0.595,0.852,4,-7.951,0,0.0366,0.0188,1.27E-06,0.331,0.808,114.908
Cinderella,Nobody's Fool,1986,0.176,0.742,9,-5.543,0,0.0376,0.0058,0.0628,0.775,0.168,135.204
Tina Turner,Two People,1986,0.743,0.574,10,-6.563,0,0.0289,0.267,0.000441,0.0526,0.682,89.685
Madonna,Open Your Heart,1986,0.656,0.899,5,-5.039,1,0.0565,0.0261,0,0.0936,0.865,113.239
Chicago,Will You Still Love Me?,1986,0.493,0.573,1,-7.93,1,0.0282,0.0896,0,0.0413,0.473,77.126
The Jets,You Got It All,1986,0.66,0.358,5,-11.184,0,0.0287,0.255,0,0.0999,0.625,166.904
Luther Vandross,Stop To Love,1986,0.729,0.534,6,-11.564,1,0.0372,0.035,0.00101,0.054,0.9,143.604
The Georgia Satellites,Keep Your Hands To Yourself,1986,0.57,0.882,2,-6.044,1,0.0524,0.00259,0.000178,0.0875,0.844,114.88
Ready For The World,Love You Down,1986,0.717,0.288,4,-12.943,0,0.0507,0.261,0.000974,0.0661,0.306,129.401
Don Johnson,Heartache Away,1986,0.682,0.47,9,-13.854,1,0.0327,0.00958,0.037,0.124,0.435,107.47
Eurythmics,Thorn In My Side,1986,0.663,0.903,7,-2.529,1,0.0294,0.0421,1.44E-05,0.131,0.774,122.206
Bob Seger,Miami,1986,0.553,0.784,0,-5.661,1,0.0309,0.0311,0.000553,0.195,0.619,120.097
Peter Gabriel,Big Time,1986,0.718,0.877,6,-6.583,1,0.0497,0.204,0.000231,0.0546,0.962,116.083
Debbie Harry,French Kissin,1986,0.633,0.606,0,-11.938,1,0.0306,0.241,1.93E-05,0.07,0.785,97.264
Lionel Richie,Ballerina Girl,1986,0.388,0.286,0,-13.287,1,0.0347,0.781,0,0.0647,0.26,200.733
Paul McCartney,Stranglehold,1986,0.51,0.626,11,-11.14,0,0.056,0.285,0.000264,0.378,0.679,123.808
Anita Baker,Caught Up In The Rapture,1986,0.593,0.506,2,-9.708,1,0.0263,0.412,3.99E-06,0.048,0.378,91.273
Dead Or Alive,Brand New Lover,1986,0.524,0.977,6,-4.758,0,0.128,0.0172,0,0.0681,0.368,116.783
Paul Simon,Graceland,1986,0.732,0.705,9,-9.271,1,0.0349,0.626,0.00068,0.0813,0.848,117.925
Aretha Franklin,Jimmy Lee,1986,0.744,0.65,0,-10.737,1,0.0574,0.159,0,0.164,0.778,117.568
Pet Shop Boys,Suburbia,1986,0.663,0.867,0,-6.534,1,0.0469,0.0165,0.00731,0.261,0.934,123.948
Bon Jovi,Livin' On A Prayer,1987,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511
Beastie Boys,(You Gotta) Fight For Your Right (To Party!),1987,0.69,0.862,8,-4.242,1,0.0324,0.0394,0.000316,0.101,0.749,133.474
Bobby Brown,Girlfriend,1987,0.656,0.421,2,-12.564,1,0.0261,0.201,0,0.197,0.478,100.539
Stacey Q,We Connect,1987,0.764,0.456,8,-15.331,0,0.0331,0.0557,0.000588,0.0477,0.927,133.53
Ric Ocasek,True To You,1987,0.586,0.813,0,-11.633,1,0.0312,0.0347,0.487,0.0705,0.932,138.132
Bob Geldof,This Is The World Calling,1987,0.634,0.677,10,-9.426,1,0.0298,0.0308,1.46E-06,0.245,0.579,110.068
John Parr,Blame It On The Radio,1987,0.641,0.593,0,-13.74,1,0.0321,0.14,0,0.0824,0.63,129.089
El DeBarge,Someone,1987,0.61,0.411,1,-13.247,0,0.0427,0.314,0.000186,0.0758,0.59,85.099
Bananarama,A Trick Of The Night,1987,0.605,0.81,5,-4.956,1,0.0248,0.0861,0.000707,0.424,0.74,112.198
Five Star,If I Say Yes,1987,0.665,0.915,10,-8.501,1,0.0537,0.0227,0.0375,0.356,0.888,120.126
Starship,Nothing's Gonna Stop Us Now,1987,0.483,0.686,5,-6.331,1,0.0342,0.137,1.70E-06,0.039,0.602,202.193
Wang Chung,Let's Go!,1987,0.658,0.6,3,-13.324,0,0.0507,0.239,0.00094,0.118,0.458,140.866
Shirley Murdock,As We Lay,1987,0.421,0.323,8,-9.651,1,0.0452,0.436,0,0.156,0.16,72.288
Europe,The Final Countdown,1987,0.536,0.844,6,-6.918,0,0.058,0.0628,0.00084,0.0608,0.185,117.652
Crowded House,Don't Dream It's Over,1987,0.501,0.683,0,-8.19,0,0.0472,0.71,1.98E-06,0.18,0.734,82.626
REO Speedwagon,That Ain't Love,1987,0.625,0.871,11,-6.843,0,0.0282,0.0185,2.52E-06,0.0733,0.661,131.959
Lone Justice,Shelter,1987,0.616,0.551,0,-11.483,1,0.029,0.33,3.66E-05,0.0685,0.42,120.399
Duran Duran,Skin Trade,1987,0.673,0.693,11,-13.579,0,0.0521,0.0675,7.31E-06,0.0557,0.747,90.056
'Til Tuesday,Coming Up Close,1987,0.368,0.473,8,-14.943,1,0.0316,0.181,0.000251,0.0665,0.273,80.186
Peter Cetera,Big Mistake,1987,0.729,0.648,1,-13.057,0,0.0304,0.0743,0.0065,0.115,0.882,134.603
a-ha,Cry Wolf,1987,0.634,0.768,9,-8.265,0,0.0359,0.12,0.677,0.0697,0.821,131.22
Hipsway,The Honeythief,1987,0.8,0.604,11,-12.282,1,0.0353,0.25,1.36E-06,0.0808,0.932,111.145
Tina Turner,What You Get Is What You See,1987,0.623,0.628,5,-10.253,1,0.0349,0.0153,0.0229,0.244,0.93,156.292
Lionel Richie,Deep River Woman,1987,0.604,0.49,1,-8.559,1,0.0296,0.603,1.04E-05,0.104,0.367,142.343
Howard Jones,All I Want,1987,0.611,0.868,3,-7.982,1,0.0294,0.0397,0.00523,0.28,0.424,113.167
Eight Seconds,Kiss You (When It's Dangerous),1987,0.675,0.638,4,-10.801,0,0.0289,0.0397,0.0672,0.0513,0.875,110.968
Kool & The Gang,Stone Love,1987,0.693,0.575,1,-17.068,1,0.0313,0.068,0.000704,0.249,0.916,109.99
The Robert Cray Band,Smoking Gun,1987,0.478,0.702,4,-10.71,0,0.0617,0.0399,0.000765,0.866,0.64,125.28
Rob Jungklas,Make It Mean Something,1987,0.503,0.794,9,-9.427,1,0.0534,0.125,5.30E-06,0.2,0.68,117.108
Steve Winwood,The Finer Things,1987,0.782,0.713,2,-6.999,0,0.0325,0.18,0.0342,0.105,0.572,124.677
Genesis,"Tonight, Tonight, Tonight",1987,0.571,0.502,7,-14.405,1,0.0303,0.0158,0.014,0.0849,0.316,98.058
The Bangles,Walking Down Your Street,1987,0.647,0.821,0,-7.062,1,0.0289,0.0155,2.06E-05,0.128,0.864,149.879
Robbie Nevil,Dominoes,1987,0.662,0.788,11,-11.631,0,0.0351,0.139,8.88E-05,0.415,0.956,123.74
Donna Allen,Serious,1987,0.869,0.563,10,-9.251,0,0.0588,0.146,1.36E-05,0.077,0.775,110.763
Prince,Sign 'O' The Times,1987,0.701,0.515,10,-6.551,1,0.0988,0.00843,0.025,0.0772,0.549,197.768
Glass Tiger,I Will Be There,1987,0.514,0.846,4,-9.807,1,0.0394,0.376,2.45E-06,0.0588,0.588,123.724
Chris de Burgh,The Lady In Red,1987,0.548,0.294,10,-17.112,1,0.0333,0.332,3.34E-06,0.0392,0.491,76.698
Paul Lekakis,Boom Boom (Let's Go Back To My Room),1987,0.773,0.959,11,-4.645,0,0.0329,0.16,8.32E-05,0.0737,0.979,130.014
Ratt,Dance,1987,0.559,0.903,8,-9.5,1,0.0467,0.00151,0.0163,0.138,0.741,128.946
Gregory Abbott,I Got The Feelin' (It's Over),1987,0.718,0.523,3,-10.375,1,0.0258,0.653,0.000193,0.308,0.861,89.71
Cutting Crew,(I Just) Died In Your Arms,1987,0.632,0.727,11,-11.209,0,0.0438,0.0119,7.64E-05,0.0678,0.499,124.919
Jody Watley,Looking For A New Love,1987,0.905,0.604,4,-7.433,0,0.0413,0.149,9.24E-05,0.0523,0.899,109.196
Simply Red,The Right Thing,1987,0.615,0.917,4,-7.318,1,0.0348,0.17,0.00669,0.287,0.766,104.879
Mel & Kim,Showing Out (Get Fresh At The Weekend),1987,0.703,0.838,4,-11.782,0,0.0638,0.00613,0.0129,0.137,0.767,119.771
Herb Alpert,Keep Your Eye On Me,1987,0.799,0.74,1,-11.582,1,0.0583,0.00157,0.634,0.317,0.642,114.623
Paul Simon,The Boy In The Bubble,1987,0.62,0.703,2,-7.854,1,0.0836,0.479,0,0.14,0.559,136.155
Kenny Loggins,Meet Me Half Way,1987,0.635,0.395,4,-13.005,1,0.0266,0.0929,0,0.27,0.334,117.096
Tia,Boy Toy,1987,0.729,0.761,5,-9.108,0,0.0375,0.0201,3.28E-05,0.0731,0.918,120.716
Madonna,La Isla Bonita,1987,0.708,0.832,1,-4.736,0,0.0362,0.392,1.33E-06,0.0561,0.968,99.953
U2,With or Without You,1987,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171
Poison,Talk Dirty To Me,1987,0.491,0.957,11,-3.67,1,0.096,0.00853,0.000879,0.371,0.635,158.067
Bryan Adams,Heat Of The Night,1987,0.486,0.853,4,-11.836,0,0.0297,0.257,0.000824,0.355,0.726,173.85
Lionel Richie,Se La,1987,0.822,0.416,2,-10.147,0,0.0633,0.23,7.47E-06,0.137,0.658,131.016
Chicago,If She Would Have Been Faithful. . .,1987,0.547,0.593,8,-6.749,1,0.0269,0.0787,0,0.109,0.282,142.219
Huey Lewis & The News,I Know What I Like,1987,0.64,0.669,2,-11.029,1,0.0305,0.0354,1.54E-05,0.365,0.883,108.155
Beastie Boys,Brass Monkey,1987,0.914,0.586,6,-8.435,0,0.33,0.00203,1.58E-06,0.0992,0.655,116.371
Psychedelic Furs,Heartbreak Beat,1987,0.542,0.691,7,-11.094,1,0.0366,0.162,0.000133,0.085,0.678,122.719
Thompson Twins,Get That Love,1987,0.743,0.799,6,-5.366,1,0.027,0.085,0.000136,0.0524,0.762,104.893
David Bowie,Day-In Day-Out,1987,0.674,0.917,0,-5.593,1,0.0427,0.0227,4.91E-05,0.104,0.744,120.161
Company B,Fascinated,1987,0.744,0.765,1,-12.174,1,0.0344,0.0393,0.707,0.258,0.831,119.743
Anita Baker,Same Ole Love (365 Days A Year),1987,0.535,0.619,3,-13.602,1,0.0472,0.0651,5.99E-05,0.0475,0.735,192.881
Smokey Robinson,Just To See Her,1987,0.821,0.379,4,-15.489,0,0.0334,0.153,0,0.0839,0.914,109.123
Night Ranger,The Secret Of My Success,1987,0.612,0.777,7,-10.887,1,0.0403,0.168,0,0.256,0.588,121.316
Level 42,Lessons In Love,1987,0.709,0.839,7,-8.403,1,0.0367,0.159,0.00209,0.301,0.864,113.186
Pseudo Echo,Living In A Dream,1987,0.541,0.874,8,-5.128,1,0.0481,3.59E-05,0.00621,0.987,0.775,129.045
Julian Cope,World Shut Your Mouth,1987,0.639,0.724,9,-10.143,0,0.0568,0.0202,1.61E-06,0.241,0.733,126.25
Samantha Fox,"Do Ya, Do Ya (Wanna Please Me)",1987,0.527,0.899,10,-9.881,0,0.0795,0.0604,3.93E-05,0.296,0.592,170.127
Corey Hart,Dancin' With My Mirror,1987,0.544,0.843,9,-12.479,0,0.035,0.112,7.21E-06,0.421,0.894,152.791
Starpoint,He Wants My Body,1987,0.695,0.927,2,-10.4,0,0.0499,0.277,0.331,0.153,0.944,116.145
The Georgia Satellites,Battleship Chains,1987,0.502,0.87,0,-7.705,1,0.0324,0.000522,0.00299,0.39,0.877,130.405
Bon Jovi,Wanted Dead Or Alive,1987,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056
Lisa Lisa And Cult Jam,Head To Toe,1987,0.847,0.669,11,-7.318,0,0.113,0.0441,0.00774,0.19,0.84,113.736
Genesis,In Too Deep,1987,0.669,0.435,8,-9.646,1,0.0244,0.534,9.51E-06,0.0879,0.302,103.548
The System,Don't Disturb This Groove,1987,0.558,0.958,11,-3.218,0,0.0652,0.12,6.37E-05,0.284,0.595,157.968
Tom Petty And The Heartbreakers,Jammin' Me,1987,0.689,0.732,9,-11.391,1,0.0294,0.0325,4.08E-05,0.303,0.938,123.479
Eddie Money,Endless Nights,1987,0.633,0.61,6,-9.935,1,0.0316,0.238,0.000174,0.0696,0.688,111.55
The Other Ones,We Are What We Are,1987,0.582,0.435,5,-13.516,1,0.0294,0.189,0.000262,0.0895,0.702,95.113
Crowded House,Something So Strong,1987,0.578,0.673,7,-13.156,1,0.0446,0.0968,8.33E-05,0.0927,0.721,119.786
Cameo,Back And Forth,1987,0.887,0.624,6,-6.162,0,0.032,0.0826,2.37E-06,0.174,0.906,111.83
Europe,Rock The Night,1987,0.57,0.931,4,-5.78,0,0.0503,0.0425,0,0.375,0.401,105.37
Partland Brothers,Soul City,1987,0.581,0.561,8,-13.091,1,0.0398,0.387,0,0.0561,0.793,97.137
Journey,Why Can't This Night Go On Forever,1987,0.346,0.73,9,-3.508,1,0.0365,0.266,6.38E-06,0.133,0.293,119.224
Frozen Ghost,Should I See,1987,0.592,0.956,9,-3.464,1,0.0326,0.0617,0.000244,0.711,0.87,115.941
Duran Duran,Meet El Presidente,1987,0.699,0.583,0,-16.852,1,0.031,0.202,0.000201,0.252,0.909,119.885
Cinderella,Somebody Save Me,1987,0.56,0.716,7,-12.447,1,0.0344,0.00208,0.00333,0.0405,0.723,132.364
Dead Or Alive,Something In My House,1987,0.577,0.919,2,-8.452,0,0.05,0.00613,0.0348,0.109,0.429,130.358
Jack Wagner,Weatherman Says,1987,0.632,0.731,0,-11.406,1,0.0412,0.108,0,0.234,0.909,92.073
REO Speedwagon,Variety Tonight,1987,0.589,0.772,8,-10.449,0,0.0331,0.0105,0.0365,0.25,0.83,97.274
Tina Turner,Break Every Rule,1987,0.653,0.625,3,-13.594,1,0.0285,0.00459,0.00256,0.0897,0.978,123.946
The Truth,Weapons Of Love,1987,0.706,0.583,2,-13.352,1,0.0418,0.0155,0.0462,0.252,0.807,116.668
Debbie Gibson,Only In My Dreams,1987,0.612,0.796,8,-10.885,1,0.0395,0.124,0.00477,0.0888,0.895,124.854
Survivor,Man Against The World,1987,0.628,0.462,5,-7.035,1,0.0261,0.463,0,0.337,0.253,97.61
Kool Moe Dee,Go See The Doctor,1987,0.781,0.447,10,-13.725,0,0.195,0.00502,0.000804,0.0352,0.736,89.264
Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),1987,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814
The Nylons,Kiss Him Goodbye,1987,0.7,0.76,6,-8.227,1,0.0684,0.151,0,0.0981,0.369,124.956
Motley Crue,"Girls, Girls, Girls",1987,0.6,0.931,7,-4.647,1,0.0734,0.0296,7.10E-05,0.392,0.542,140.123
Gloria Estefan & Miami Sound Machine,Rhythm Is Gonna Get You,1987,0.781,0.855,4,-8.616,0,0.0365,0.197,0.0429,0.18,0.843,124.984
Jennifer Rush (Duet With Elton John),Flames Of Paradise,1987,0.67,0.92,1,-5.866,1,0.0966,0.0318,1.36E-05,0.0892,0.68,149.85
Janet Jackson,The Pleasure Principle,1987,0.661,0.711,0,-11.037,1,0.0511,0.428,0.0221,0.132,0.888,116.84
Steve Winwood,Back In The High Life Again,1987,0.603,0.503,2,-14.862,1,0.0379,0.29,0.00128,0.135,0.647,168.512
Al Jarreau,Moonlighting (Theme),1987,0.666,0.828,1,-5.276,1,0.0303,0.223,1.86E-05,0.316,0.613,101.408
Nona Hendryx,Why Should I Cry?,1987,0.761,0.785,6,-14.423,1,0.0498,0.167,0.000504,0.0279,0.618,116.162
Mondo Rock,Primitive Love Rites,1987,0.486,0.962,7,-3.55,1,0.141,0.0024,0.00823,0.125,0.711,173.237
Club Nouveau,Why You Treat Me So Bad,1987,0.674,0.59,7,-10.296,1,0.157,0.222,0,0.293,0.58,98.728
Carly Simon,Give Me All Night,1987,0.611,0.565,0,-12.979,1,0.0253,0.0565,1.17E-06,0.28,0.688,107.413
Cutting Crew,One For The Mockingbird,1987,0.454,0.901,2,-9.785,1,0.0464,0.0296,3.52E-05,0.692,0.506,144.287
Prince,If I Was Your Girlfriend,1987,0.87,0.366,1,-18.998,1,0.0977,0.46,0.0139,0.071,0.819,96.74
The Robert Cray Band,Right Next Door (Because Of Me),1987,0.748,0.635,10,-8.412,0,0.0533,0.21,0.000824,0.129,0.727,87.533
Dan Fogelberg,She Don't Look Back,1987,0.672,0.756,4,-6.468,1,0.0395,0.0458,0.000102,0.0521,0.968,142.427
Wang Chung,"Hypnotize Me (From ""Innerspace"")",1987,0.622,0.891,11,-5.894,0,0.0471,0.151,0.000218,0.116,0.802,114.247
Suzanne Vega,Luka,1987,0.63,0.697,6,-10.654,1,0.0311,0.189,0.000258,0.116,0.796,124.956
U2,I Still Haven't Found What I'm Looking For,1987,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894
Fleetwood Mac,Seven Wonders,1987,0.707,0.625,4,-9.529,1,0.0303,0.0259,5.42E-05,0.104,0.634,119.049
The Outfield,Since You've Been Gone,1987,0.491,0.834,2,-11.204,1,0.0571,0.26,1.07E-05,0.196,0.481,124.122
Sammy Hagar,Give To Live,1987,0.423,0.63,2,-9.778,1,0.0312,0.0129,5.86E-06,0.0479,0.393,153.945
Living In A Box,Living In A Box,1987,0.635,0.872,0,-12.744,1,0.0445,0.245,0.0637,0.31,0.927,111.03
Los Lobos,La Bamba,1987,0.348,0.751,0,-12.823,1,0.0494,0.0699,0.000738,0.208,0.886,156.509
Poison,I Want Action,1987,0.466,0.967,10,-2.795,0,0.0989,0.00429,0.000834,0.315,0.448,147.036
Jody Watley,Still A Thrill,1987,0.84,0.458,2,-13.245,1,0.062,0.151,0.25,0.148,0.968,109.924
John Waite,These Times Are Hard For Lovers,1987,0.569,0.606,2,-11.699,0,0.0279,0.0226,0,0.146,0.731,110.697
Freddie Jackson,Jam Tonight,1987,0.771,0.318,5,-13.922,0,0.0365,0.222,0,0.103,0.789,111.507
The Cure,Why Can't I Be You?,1987,0.617,0.969,0,-3.147,0,0.0506,0.264,3.60E-06,0.0497,0.716,107.633
Aretha Franklin,Rock-A-Lott,1987,0.689,0.793,10,-11.373,0,0.0385,0.0545,4.53E-05,0.137,0.941,114.032
Whitesnake,Still Of The Night,1987,0.334,0.854,4,-7.531,0,0.0494,0.00235,0.00114,0.158,0.284,100.175
Debbie Harry,In Love With Love,1987,0.779,0.73,1,-13.054,1,0.0725,0.000969,0.24,0.124,0.85,121.906
ABC,When Smokey Sings,1987,0.734,0.643,5,-12.666,1,0.031,0.119,0.0774,0.156,0.919,126.421
Cyndi Lauper,Boy Blue,1987,0.757,0.604,0,-13.324,1,0.0292,0.0986,0.0431,0.085,0.916,119.856
Laura Branigan,Shattered Glass,1987,0.71,0.956,10,-5.531,1,0.0307,0.406,0.581,0.0673,0.905,120.109
Night Ranger,Hearts Away,1987,0.235,0.469,0,-11.556,1,0.0367,0.34,5.00E-06,0.0943,0.13,148.568
Huey Lewis & The News,Doing It All For My Baby,1987,0.638,0.785,0,-6.143,1,0.0297,0.206,0,0.105,0.751,137.444
LL Cool J,I Need Love,1987,0.769,0.417,0,-14.409,1,0.314,0.0777,0,0.0964,0.655,88.178
Smokey Robinson,One Heartbeat,1987,0.752,0.336,2,-15.097,1,0.0268,0.143,1.29E-06,0.0671,0.783,89.631
Grateful Dead,Touch Of Grey,1987,0.617,0.817,11,-7.136,1,0.0354,0.0427,3.34E-06,0.146,0.803,159.907
Herb Alpert,Making Love In The Rain,1987,0.559,0.49,5,-12.983,0,0.0286,0.499,2.69E-05,0.365,0.464,80.225
Kim Wilde,Say You Really Want Me,1987,0.699,0.642,10,-13.852,0,0.0416,0.14,0.0108,0.0512,0.847,106.782
Natalie Cole,Jump Start,1987,0.79,0.701,5,-13.301,0,0.0528,0.239,0.000191,0.175,0.953,122.319
Prince,U Got The Look,1987,0.832,0.453,9,-15.012,1,0.0618,0.172,2.27E-05,0.0549,0.783,122.363
Alexander O'Neal,Fake,1987,0.735,0.694,6,-13.515,0,0.0348,0.0011,0.0521,0.218,0.755,112.846
Hooters,Johnny B,1987,0.473,0.855,9,-6.221,0,0.0293,0.136,4.50E-05,0.292,0.521,91.744
Lisa Lisa And Cult Jam,Lost In Emotion,1987,0.722,0.838,0,-6.913,1,0.0544,0.00834,0.0938,0.0841,0.955,119.736
Depeche Mode,Strangelove,1987,0.565,0.96,4,-3.503,0,0.0354,0.0441,0.00183,0.352,0.888,118.999
Glenn Medeiros,Watching Over You,1987,0.645,0.306,7,-15.811,1,0.031,0.57,0,0.123,0.296,121.953
Curiosity Killed The Cat,Misfit,1987,0.712,0.913,9,-5.299,0,0.0475,0.526,0,0.128,0.914,116.871
The Cover Girls,Spring Love,1987,0.657,0.895,10,-8.17,0,0.071,0.0547,0.000316,0.163,0.916,106.233
Heart,Who Will You Run To,1987,0.601,0.73,2,-11.103,1,0.0361,0.203,2.00E-05,0.107,0.684,116.313
John Mellencamp,Paper In Fire,1987,0.607,0.905,4,-4.748,1,0.0426,0.00122,0.000261,0.0624,0.533,141.985
Levert,Casanova,1987,0.71,0.845,4,-3.927,0,0.0888,0.0445,1.18E-05,0.0672,0.802,92.957
David Bowie,Never Let Me Down,1987,0.692,0.894,9,-6.598,0,0.0313,0.262,0.00229,0.154,0.854,110.249
Mr. Mister,Something Real (Inside Me/Inside You),1987,0.605,0.75,6,-12.65,0,0.0368,0.381,0.000524,0.294,0.571,110.013
Fleetwood Mac,Little Lies,1987,0.64,0.649,2,-10.345,1,0.0264,0.216,8.30E-05,0.0551,0.865,124.825
The Cars,You Are The Girl,1987,0.684,0.79,7,-10.247,1,0.035,0.049,0.000459,0.693,0.956,138.153
Swing Out Sister,Breakout,1987,0.671,0.718,9,-7.898,1,0.0286,0.122,0.0169,0.0525,0.733,113.126
Atlantic Starr,One Lover At A Time,1987,0.779,0.723,1,-10.933,1,0.0387,0.144,0.00531,0.0277,0.962,115.599
Donna Summer,Dinner With Gershwin,1987,0.704,0.68,5,-11.864,0,0.0388,0.163,0.000144,0.0731,0.72,111.175
Crowded House,World Where You Live,1987,0.572,0.455,2,-15.244,1,0.035,0.102,3.38E-06,0.172,0.905,110.422
Noel,Silent Morning,1987,0.744,0.815,11,-10.885,0,0.0378,0.0418,0.000942,0.0326,0.934,116.05
Anita Baker,No One In The World,1987,0.595,0.557,10,-8.305,1,0.0253,0.543,0,0.176,0.415,90.177
The Silencers,Painted Moon,1987,0.611,0.668,9,-10.164,1,0.0318,0.0705,0.486,0.08,0.251,125.264
Force M.D.'s,Love Is A House,1987,0.682,0.4,8,-15.69,1,0.0282,0.301,2.04E-05,0.0805,0.838,92.101
Georgio,Tina Cherry,1987,0.823,0.617,10,-10.571,0,0.0599,0.0247,0.477,0.108,0.582,116.743
Madonna,Causing A Commotion,1987,0.771,0.749,5,-10.628,0,0.0401,0.216,0.00184,0.135,0.854,119.875
Michael Jackson,Bad,1987,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091
U2,Where The Streets Have No Name,1987,0.49,0.724,2,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812
Bruce Springsteen,Brilliant Disguise,1987,0.703,0.726,9,-12.438,1,0.029,0.152,1.45E-06,0.0319,0.949,126.353
Los Lobos,"Come On, Let's Go",1987,0.41,0.814,9,-9.053,1,0.0373,0.104,0.00613,0.0959,0.766,176.35
Belinda Carlisle,Heaven Is A Place On Earth,1987,0.64,0.81,4,-10.19,1,0.033,0.031,2.22E-06,0.0492,0.804,122.868
R.E.M.,The One I Love,1987,0.488,0.841,2,-4.626,1,0.0358,0.000395,1.21E-06,0.346,0.559,127.861
Squeeze,Hourglass,1987,0.732,0.545,5,-11.745,1,0.031,0.22,0,0.323,0.971,125.932
Timothy B. Schmit,Boys Night Out,1987,0.717,0.425,2,-14.403,0,0.0301,0.135,0,0.231,0.534,95.856
Taja Sevelle,Love Is Contagious,1987,0.716,0.56,0,-8.635,1,0.0298,0.134,0.000291,0.0899,0.734,110.957
Starship,Beat Patrol,1987,0.633,0.88,8,-6.566,1,0.0472,0.0434,0.000201,0.0741,0.976,154.058
Debbie Gibson,Shake Your Love,1987,0.783,0.747,11,-10.681,0,0.0478,0.405,0,0.0568,0.83,120.551
Hooters,Satellite,1987,0.518,0.737,7,-12.775,1,0.0318,0.17,0.0112,0.394,0.348,104.128
Aerosmith,Dude (Looks Like A Lady),1987,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37E-05,0.0457,0.91,126.294
KISS,Crazy Crazy Nights,1987,0.591,0.869,7,-6.383,1,0.0655,0.41,0,0.718,0.74,121.68
Eddie Money,We Should Be Sleeping,1987,0.559,0.719,9,-10.685,1,0.0548,0.00208,0,0.539,0.67,117.044
Sting,We'll Be Together,1987,0.794,0.75,5,-4.952,1,0.0389,0.462,2.52E-05,0.716,0.961,119.942
George Michael,Faith,1987,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58E-05,0.0662,0.607,95.846
